year,postal_code,price,property_size_description,formatted_address,latitude,longitude,geo_county
2016,,339207,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Dalriada Ave, Ballycullen, Dublin 16, D16 AP11, Ireland",53.2717441,-6.3261257,South Dublin
2016,,339977.83,less than 38 sq metres,"19 Dalriada Ave, Ballycullen, Dublin 16, D16 AP11, Ireland",53.2717441,-6.3261257,South Dublin
2016,,528634,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Berkeley St, Inns Quay, Dublin 7, Ireland",53.3569697,-6.2682347,Dublin City
2016,Dublin 15,333333,less than 38 sq metres,"19 Castleknock Ave, Blanchardstown, Dublin 15, D15 P796, Ireland",53.3782939,-6.3732864,Fingal
2016,Dublin 15,715121,greater than or equal to 38 sq metres and less than 125 sq metres,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",53.3670659,-6.3855459,Fingal
2016,Dublin 15,431718.06,greater than or equal to 38 sq metres and less than 125 sq metres,"Diswellstown Rd, Carpenterstown, Dublin, Ireland",53.3702678,-6.3842596,Fingal
2016,,321586,greater than or equal to 38 sq metres and less than 125 sq metres,"33 Molesworth St, Dublin, Ireland",53.3409829,-6.2566059,Dublin City
2016,,242290.74,less than 38 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,,207676.91,greater than or equal to 38 sq metres and less than 125 sq metres,"Rush, Skerries Road Rush, Rush, Co. Dublin, Ireland",53.5261485,-6.0912992,Fingal
2016,Dublin 11,215859.03,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Hampton Wood Way, Hampton Wood, Dublin 11, Ireland",53.4040074,-6.2861363,Dublin City
2016,,209253,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Heathfield Crescent, Heathfield View, Kildonan, Baile Átha Cliath 11, D11 X82H, Ireland",53.3952363,-6.3215584,Fingal
2016,,299559,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Hollystown Park, Hollystown, Dublin 15, D15 N7X3, Ireland",53.4345492,-6.3835643,Fingal
2016,Dublin 15,340000,greater than 125 sq metres,"19 Hollystown Park, Hollystown, Dublin 15, D15 N7X3, Ireland",53.4345492,-6.3835643,Fingal
2016,,314971,greater than or equal to 38 sq metres and less than 125 sq metres,"19 Parkside Mews, Donaghmede, Dublin, Ireland",53.4075626,-6.1678906,Dublin City
2016,,281938.33,greater than or equal to 125 sq metres,"13 Parkside Mews, Balgriffin, Dublin, Ireland",53.4063878,-6.1662688,Dublin City
2016,Dublin 15,268293,greater than or equal to 38 sq metres and less than 125 sq metres,"Phelan Ave, Ashtown, Dublin, Ireland",53.3766161,-6.3166766,Dublin City
2016,Dublin 9,383260,greater than or equal to 38 sq metres and less than 125 sq metres,"9 Sion Hill Rd, Grace Park, Dublin 9, Ireland",53.3766356,-6.2373836,Dublin City
2016,,284950,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,Dublin 15,255506,greater than or equal to 38 sq metres and less than 125 sq metres,"Clonsilla, Dublin, Ireland",53.3905516,-6.4322246,Fingal
2016,,317180,less than 38 sq metres,"19 Swords Rd, Lissadel Wood, Yellow Walls, Malahide, Co. Dublin, K36 VK71, Ireland",53.4519734,-6.1885625,Fingal
2016,,266618,less than 38 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,Dublin 3,709251,greater than or equal to 125 sq metres,"197 Howth Rd, Clontarf East, Dublin 3, D03 W596, Ireland",53.371021,-6.2033042,Dublin City
2016,,185000,greater than or equal to 38 sq metres and less than 125 sq metres,"1A Cardiffsbridge Grove, Finglas West, Dublin 11, D11 NY03, Ireland",53.3895358,-6.3132326,Dublin City
2016,Dublin 16,374449,greater than or equal to 125 sq metres,"1 The Hill, Woodpark, Dublin 16, D16 Y797, Ireland",53.2729825,-6.2449494,Dn Laoghaire-Rathdown
2016,Dublin 14,924488,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Heidelberg, Ardilea, Dublin 14, D14 ED62, Ireland",53.2980998,-6.2287064,Dn Laoghaire-Rathdown
2016,,506608,greater than or equal to 125 sq metres,"Albany House, Shanganagh Rd, Ballybrack, Killiney, Co. Dublin, Ireland",53.2513551,-6.1221341,Dn Laoghaire-Rathdown
2016,Dublin 20,191000,greater than or equal to 38 sq metres and less than 125 sq metres,"2, 16 St Edmunds Park, Lucan, Co. Dublin, Ireland",53.3552187,-6.4068049,South Dublin
2016,Dublin 1,290748.9,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 13 Blackwater House, Spencer Dock, North Wall, Dublin 1, Ireland",53.3496135,-6.2389334,Dublin City
2016,,1330396,greater than or equal to 125 sq metres,"Balure House, Balure Ln, Church Rd, Rocheshill, Killiney, Co. Dublin, Ireland",53.2603164,-6.1283611,Dn Laoghaire-Rathdown
2016,,651982.37,greater than 125 sq metres,"2 Burford Dr, Honeypark, Dublin, Ireland",53.2782623,-6.1452406,Dn Laoghaire-Rathdown
2016,,594714,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Carnegie Dr, Honeypark, Dublin, Ireland",53.2816042,-6.1432947,Dn Laoghaire-Rathdown
2016,,222026,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Castleland Park View, Castleland, Balbriggan, Co. Dublin, K32 VE80, Ireland",53.5996153,-6.176845,Fingal
2016,,470000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Clonturk Gardens, Drumcondra, Dublin 9, D09 Y6C0, Ireland",53.3691886,-6.2504115,Dublin City
2016,,405286.34,less than 38 sq metres,"Apartment 14, Cowper Hall, Milltown Ave, Mount St Annes, Dublin 6, Ireland",53.3119211,-6.2494527,Dublin City
2016,,207048,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Castleland Park View, Castleland, Balbriggan, Co. Dublin, K32 VE80, Ireland",53.5996153,-6.176845,Fingal
2016,Dublin 20,169774,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Chapel Cres, Riverston Abbey, Dublin 7, D07 F383, Ireland",53.3723349,-6.3111271,Dublin City
2016,,361234,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Darley Drive, Sandyford, Dublin, Co. Dublin, Ireland",53.2660234,-6.2212026,Dn Laoghaire-Rathdown
2016,,345000,greater than 125 sq metres,"2 Dalriada Ct, Ballycullen, Dublin 16, D16 Y9N2, Ireland",53.2719929,-6.3283004,South Dublin
2016,Dublin 16,324229.06,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Dalriada Ct, Ballycullen, Dublin 16, D16 Y9N2, Ireland",53.2719929,-6.3283004,South Dublin
2016,,330397,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Dalriada Ct, Ballycullen, Dublin 16, D16 Y9N2, Ireland",53.2719929,-6.3283004,South Dublin
2016,Dublin 15,425000,greater than or equal to 125 sq metres,"2 Diswellstown Cottages, Carpenterstown, Dublin 15, D15 X43F, Ireland",53.3677125,-6.3794672,Fingal
2016,Dublin 15,383259.91,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Diswellstown Cottages, Carpenterstown, Dublin 15, D15 X43F, Ireland",53.3677125,-6.3794672,Fingal
2016,Dublin 15,555000,greater than 125 sq metres,"2 Castleknock Manor, Dunsink, Dublin 15, D15 V6PP, Ireland",53.3788031,-6.3540595,Fingal
2016,Dublin 24,294669.6,greater than or equal to 38 sq metres and less than 125 sq metres,"Oldcourt Rd, Oldcourt, Dublin, Ireland",53.2700459,-6.3415907,South Dublin
2016,Dublin 24,352423,greater than or equal to 38 sq metres and less than 125 sq metres,"Oldcourt Rd, Oldcourt, Dublin, Ireland",53.2700459,-6.3415907,South Dublin
2016,,569105.69,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Dunbo Terrace, Howth, Co. Dublin, D13 WN20, Ireland",53.3872265,-6.0691534,Fingal
2016,,277533,greater than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,Dublin 24,242290,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,Dublin 24,315000,greater than or equal to 38 sq metres and less than 125 sq metres,"15 Deerpark Pl, Kiltipper, Dublin 24, Ireland",53.2692489,-6.3752745,South Dublin
2016,,360000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Brackenstown Rd, Swords Glebe, Swords, Co. Dublin, Ireland",53.4570062,-6.2239095,Fingal
2016,Dublin 13,163000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Grange Lodge Ave, Clongriffin, Dublin 13, D13 F962, Ireland",53.4024764,-6.1546649,Dublin City
2016,,181416,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Hampton Gardens Ave, Clogheder, Balbriggan, Co. Dublin, K32 HY09, Ireland",53.6087348,-6.2020434,Fingal
2016,Dublin 15,295830,greater than or equal to 125 sq metres,"2 Hollystown Park, Hollystown, Dublin 15, D15 FC3Y, Ireland",53.4353668,-6.3821437,Fingal
2016,,317180.62,greater than 125 sq metres,"2 Hollystown Park, Hollystown, Dublin 15, D15 FC3Y, Ireland",53.4353668,-6.3821437,Fingal
2016,Dublin 6,519823.78,greater than or equal to 38 sq metres and less than 125 sq metres,"1 Effra Rd, Dublin 6, Ireland",53.3210193,-6.2744876,Dublin City
2016,,370000,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Parkside Mews, Balgriffin, Dublin, Ireland",53.4063878,-6.1662688,Dublin City
2016,,273128,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Parkside Mews, Balgriffin, Dublin, Ireland",53.4063878,-6.1662688,Dublin City
2016,Dublin 13,325991.18,greater than 125 sq metres,"13 Parkside Mews, Balgriffin, Dublin, Ireland",53.4063878,-6.1662688,Dublin City
2016,Dublin 15,268722,greater than or equal to 38 sq metres and less than 125 sq metres,"Royal Canal Park, Dublin, Co. Dublin, Ireland",53.3770924,-6.3179312,Dublin City
2016,,669603.53,greater than or equal to 38 sq metres and less than 125 sq metres,"Laraghcon, Co. Dublin, Ireland",53.3641455,-6.4553465,Fingal
2016,Dublin 15,326000,greater than or equal to 38 sq metres and less than 125 sq metres,"Royal Canal Park, Dublin, Ireland",53.376657,-6.31115,Dublin City
2016,Dublin 18,463950,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Sandyford Hall Pl, Sandyford, Dublin 18, D18 W8K7, Ireland",53.2642334,-6.2157343,Dn Laoghaire-Rathdown
2016,Dublin 9,585903,greater than 125 sq metres,"9 Sion Hill Rd, Grace Park, Dublin 9, Ireland",53.3766356,-6.2373836,Dublin City
2016,Dublin 5,524229.07,greater than or equal to 125 sq metres,"2 St David's, Beaumont, Dublin 5, D05 H7X4, Ireland",53.3804776,-6.2186691,Dublin City
2016,,524229,greater than or equal to 38 sq metres and less than 125 sq metres,"260, 2 Enniskerry Rd, Dublin, Ireland",53.2340623,-6.1902135,Dn Laoghaire-Rathdown
2016,,378854.63,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,,361233.48,greater than or equal to 38 sq metres and less than 125 sq metres,"2 The Elms, Rathingle, Co. Dublin, Ireland",53.4478396,-6.2523129,Fingal
2016,Dublin 14,669604,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Goatstown Ave, Friarland, Dublin 14, D14 P306, Ireland",53.2961646,-6.2344013,Dn Laoghaire-Rathdown
2016,Dublin 18,422907,greater than 125 sq metres,"Tapton House, Murphystown Rd, Carmanhall and Leopardstown, Dublin 18, Ireland",53.2655634,-6.2119668,Dn Laoghaire-Rathdown
2016,,396475.77,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Hazelbrook Square, Whitehall, Dublin, Ireland",53.2932857,-6.2670921,Dn Laoghaire-Rathdown
2016,,381795,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,Dublin 14,524229,greater than or equal to 125 sq metres,"Hazelbrook Square, Whitehall Rd, Whitehall, Dublin 14, Ireland",53.2932792,-6.2670409,Dn Laoghaire-Rathdown
2016,,275428,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,Dublin 18,250000,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Carrickmines Chase, Carrickmines Wood, Dublin 18, D18 KP48, Ireland",53.2596136,-6.1651913,Dn Laoghaire-Rathdown
2016,,374449.33,greater than or equal to 38 sq metres and less than 125 sq metres,"2 Corke Abbey Ave, Bray, Co. Dublin, Ireland",53.2106934,-6.1168237,Dn Laoghaire-Rathdown
2016,,395000,greater than 125 sq metres,"Diswellstown Rd, Carpenterstown, Dublin, Ireland",53.3702678,-6.3842596,Fingal
2016,,348000,greater than or equal to 125 sq metres,"20 Usher Ln, Brackenstown, Co. Dublin, Ireland",53.4545778,-6.2643492,Fingal
2016,Dublin 5,431718,greater than or equal to 38 sq metres and less than 125 sq metres,"Berehaven Place, Howth Rd, Raheny - Foxfield, Dublin 5, Ireland",53.3811321,-6.1598807,Dublin City
2016,,304959.47,greater than or equal to 38 sq metres and less than 125 sq metres,"Beresford Green, Donabate, Co. Dublin, Ireland",53.4889065,-6.1624365,Fingal
2016,,356828.19,greater than or equal to 38 sq metres and less than 125 sq metres,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",53.2582737,-6.2162705,Dn Laoghaire-Rathdown
2016,Dublin 18,462555,greater than or equal to 38 sq metres and less than 125 sq metres,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",53.2582737,-6.2162705,Dn Laoghaire-Rathdown
2016,,340000,greater than or equal to 38 sq metres and less than 125 sq metres,"Beresford Green, Donabate, Co. Dublin, Ireland",53.4889065,-6.1624365,Fingal
2016,,350000,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Broadfield Ave, Tootenhill, Rathcoole, Co. Dublin, D24 EY15, Ireland",53.2780034,-6.4826811,South Dublin
2016,,555066.08,greater than 125 sq metres,"Porterstown, Castleknock Golf Club, Co. Dublin, Ireland",53.3670659,-6.3855459,Fingal
2016,,360000,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Dalriada Ave, Ballycullen, Dublin 16, D16 RD88, Ireland",53.2717399,-6.3262728,South Dublin
2016,Dublin 16,262598.81,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Dalriada Ave, Ballycullen, Dublin 16, D16 RD88, Ireland",53.2717399,-6.3262728,South Dublin
2016,Dublin 15,308370,greater than or equal to 38 sq metres and less than 125 sq metres,"Fawn Lodge, Castleknock Rd, Ashtown, Dublin 15, Ireland",53.3703412,-6.3489732,Fingal
2016,Dublin 5,449339.2,greater than 125 sq metres,"Castleknock Rd, Dublin, Ireland",53.3709359,-6.340657,Fingal
2016,,370040,greater than or equal to 125 sq metres,"20 Brackenstown Rd, Swords, Co. Dublin, Ireland",53.4577158,-6.2327828,Fingal
2016,Dublin 11,245000,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Heathfield Terrace, Cappagh Rd, Kildonan, Dublin 11, D11 AHX3, Ireland",53.3958234,-6.3208166,Fingal
2016,Dublin 15,303964.76,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Hollystown Park, Hollystown, Dublin 15, D15 P7R2, Ireland",53.434676,-6.383923,Fingal
2016,Dublin 15,305309.73,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Hollystown Park, Hollystown, Dublin 15, D15 P7R2, Ireland",53.434676,-6.383923,Fingal
2016,,259867.84,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,,281938.31,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Parkside Mews, Donaghmede, Dublin, Ireland",53.4075626,-6.1678906,Dublin City
2016,Dublin 17,277533,greater than or equal to 38 sq metres and less than 125 sq metres,"13 Parkside Mews, Balgriffin, Dublin, Ireland",53.4063878,-6.1662688,Dublin City
2016,Dublin 15,317180.62,greater than or equal to 38 sq metres and less than 125 sq metres,"Royal Canal Park, Dublin, Co. Dublin, Ireland",53.3770924,-6.3179312,Dublin City
2016,,130396,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Slade Castle Wood, Moneyatta Commons, Saggart, Co. Dublin, D24 Y704, Ireland",53.2784053,-6.4471886,South Dublin
2016,Dublin 15,303964.77,greater than or equal to 38 sq metres and less than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
2016,Dublin 24,202643.17,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Silken Park Ave, Cheeverstown, Dublin, Ireland",53.2973341,-6.4180059,South Dublin
2016,Dublin 9,435000,greater than 125 sq metres,"9 Sion Hill Rd, Grace Park, Dublin 9, Ireland",53.3766356,-6.2373836,Dublin City
2016,,1190000,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Malahide Rd, Malahide, Co. Dublin, Ireland",53.4330466,-6.1767229,Fingal
2016,,259867,greater than or equal to 38 sq metres and less than 125 sq metres,"Longview Ave, Oldtown, Co. Dublin, Ireland",53.4739449,-6.2397822,Fingal
2016,,1343700,greater than or equal to 38 sq metres and less than 125 sq metres,"Thormanby Court, Thormanby Rd, Howth, Dublin, Ireland",53.3830386,-6.0601078,Fingal
2016,Dublin 18,185000,greater than or equal to 38 sq metres and less than 125 sq metres,"Apartment 15, Weavers Hall, Levmoss Park, The Gallops, Dublin 18, Ireland",53.263942,-6.1984187,Dn Laoghaire-Rathdown
2016,Dublin 15,264312,greater than or equal to 38 sq metres and less than 125 sq metres,"20 Barnwell Cres, Hansfield, Dublin, Ireland",53.3924453,-6.440581,Fingal
2016,,854625,greater than or equal to 125 sq metres,"Dalkey Manor, Barnhill Rd, Dalkey, Co. Dublin, Ireland",53.2772932,-6.1118645,Dn Laoghaire-Rathdown
2016,Dublin 8,205000,greater than or equal to 38 sq metres and less than 125 sq metres,"203A S Circular Rd, Merchants Quay, Dublin 8, D08 K8X5, Ireland",53.3311545,-6.2840026,Dublin City
2016,,343612.33,greater than or equal to 38 sq metres and less than 125 sq metres,"Belarmine Ave, Kilgobbin Woods, Dublin, Ireland",53.2582737,-6.2162705,Dn Laoghaire-Rathdown
2016,,299600,greater than or equal to 38 sq metres and less than 125 sq metres,"Beresford Green, Donabate, Co. Dublin, Ireland",53.4889065,-6.1624365,Fingal
2016,Dublin 15,647577.09,greater than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
2016,Dublin 15,337350,greater than 125 sq metres,"Carpenterstown Road, Carpenterstown, Castleknock, Co. Dublin, Ireland",53.372572,-6.3770713,Fingal
